X,Y,FID,solmutunnu,linjoja,lyhyt_nro,nimi_s,nimi_r,nousijat,nettiosoit,P_koord,I_koord
24.983646735478299,60.254852518575184,3001,1391216,0,H,Tapaninvainiontie,Staffansslättsvägen,0,http://aikataulut.hsl.fi/pysakit/fi/1391216.html,6683013,2554642
25.084021898935156,60.264339783562164,3002,1414149,2,H3517,Kalteentie,Sluttningsvägen,422,http://aikataulut.hsl.fi/pysakit/fi/1414149.html,6684157,2560182
25.110571108679803,60.220846428819407,3003,1451128,1,H4524,Itäväylä,Österleden,15,http://aikataulut.hsl.fi/pysakit/fi/1451128.html,6679336,2561733
25.006187687133412,60.237189369507384,3004,1383229,0,H,Vuolukiventie,Täljstensvägen,0,http://aikataulut.hsl.fi/pysakit/fi/1383229.html,6681064,2555920
25.078434434405089,60.261997703820185,3005,1414152,2,H3519,Huokotie,Drågvägen,1,http://aikataulut.hsl.fi/pysakit/fi/1414152.html,6683891,2559877
24.983927579170008,60.253979749681839,3006,1391217,0,H,Tapaninvainiontie,Staffansslättsvägen,0,http://aikataulut.hsl.fi/pysakit/fi/1391217.html,6682916,2554659
25.104024238729384,60.21502164759125,3007,1451139,2,H4516,Kuutsalontie,Kuutsalovägen,73,http://aikataulut.hsl.fi/pysakit/fi/1451139.html,6678681,2561381
25.002799063200772,60.240311722722197,3008,1383231,0,H,Rapakivenkuja,Örstensgränden,0,http://aikataulut.hsl.fi/pysakit/fi/1383231.html,6681409,2555727
24.990677590542241,60.261595013119432,3009,1391290,0,H,Laukkipäänpolku,Blässtigen,3,http://aikataulut.hsl.fi/pysakit/fi/1391290.html,6683770,2555020
25.078482743268893,60.262365325892105,3010,1414153,2,H3518,Huokotie,Drågvägen,99,http://aikataulut.hsl.fi/pysakit/fi/1414153.html,6683932,2559879
25.104671572598924,60.214962390955279,3011,1451174,2,H4517,Kuutsalontie,Kuutsalovägen,9,http://aikataulut.hsl.fi/pysakit/fi/1451174.html,6678675,2561417
25.012685286136541,60.23481518251058,3012,1383900,0,XH3301,Pihlajamäen kirkko,Rönnbacka kyrka,0, ,6680805,2556284
24.990310451826669,60.261400323959855,3013,1391291,0,H,Laukkipäänpolku,Blässtigen,0,http://aikataulut.hsl.fi/pysakit/fi/1391291.html,6683748,2555000
25.084323889061082,60.264184779995183,3014,1414154,1,H3516,Kalteentie,Sluttningsvägen,124,http://aikataulut.hsl.fi/pysakit/fi/1414154.html,6684140,2560199
25.101696985168413,60.219322622912863,3015,1451175,3,H4365,Karhulantie,Karhulavägen,24,http://aikataulut.hsl.fi/pysakit/fi/1451175.html,6679158,2561244
25.040437665167026,60.244196047395548,3016,1384147,2,H3397,Valuraudantie,Gjutjärnsvägen,7,http://aikataulut.hsl.fi/pysakit/fi/1384147.html,6681874,2557805
25.026404113901549,60.257338484356417,3017,1392100,1,H3801,Malminkaari,Malmbågen,0,http://aikataulut.hsl.fi/pysakit/fi/1392100.html,6683326,2557005
25.101437542302417,60.219118276876308,3018,1451176,0,H4366,Karhulantie,Karhulavägen,0,http://aikataulut.hsl.fi/pysakit/fi/1451176.html,6679135,2561230
25.086218883248414,60.260848097366384,3019,1414155,3,H3515,Kuussillantie,Sexbrovägen,10,http://aikataulut.hsl.fi/pysakit/fi/1414155.html,6683770,2560310
25.028886989849731,60.258755408255112,3020,1392101,1,H3803,Saniaiskuja,Ormbunksgränden,0,http://aikataulut.hsl.fi/pysakit/fi/1392101.html,6683486,2557140
25.039173510633308,60.244187990382031,3021,1384148,0,H,Valuraudantie,Gjutjärnsvägen,0,http://aikataulut.hsl.fi/pysakit/fi/1384148.html,6681872,2557735
25.085947640695625,60.260841337046656,3022,1414156,3,H3514,Kuussillantie,Sexbrovägen,77,http://aikataulut.hsl.fi/pysakit/fi/1414156.html,6683769,2560295
25.099448926482719,60.220077301449884,3023,1451177,3,H4367,Valkealantie,Valkealavägen,23,http://aikataulut.hsl.fi/pysakit/fi/1451177.html,6679240,2561118
25.045145792291905,60.245191288206058,3024,1384149,2,H3399,Malmin lentoasema,Malms flygstation,6,http://aikataulut.hsl.fi/pysakit/fi/1384149.html,6681989,2558064
25.028223641765173,60.258913082523058,3025,1392102,1,H3804,Saniaiskuja,Ormbunksgränden,3,http://aikataulut.hsl.fi/pysakit/fi/1392102.html,6683503,2557103
25.099479829132427,60.219924415444027,3026,1451178,3,H4368,Valkealantie,Valkealavägen,48,http://aikataulut.hsl.fi/pysakit/fi/1451178.html,6679223,2561120
25.074278497813147,60.26031691371977,3027,1414191,1,H3800,Jakomäen terveysas.,Jakobacka hälsost.,1,http://aikataulut.hsl.fi/pysakit/fi/1414191.html,6683700,2559650
25.050365988003403,60.246379832745063,3028,1384151,2,H3401,Kankiraudantie,Stångjärnsvägen,7,http://aikataulut.hsl.fi/pysakit/fi/1384151.html,6682126,2558351
25.074459075078259,60.260315453130282,3029,1414192,0,H3800,Jakomäen terveysas.,Jakobacka hälsost.,0,http://aikataulut.hsl.fi/pysakit/fi/1414192.html,6683700,2559660
25.057221556886596,60.247869309014924,3030,1384161,2,H3403,Harkkoraudantie,Tackjärnsvägen,9,http://aikataulut.hsl.fi/pysakit/fi/1384161.html,6682298,2558728
25.075145893900046,60.261979471334747,3031,1414235,0,H3501,Jakomäen ostosk.,Jakobacka köpcentrum,2,http://aikataulut.hsl.fi/pysakit/fi/1414235.html,6683886,2559695
25.029160851469463,60.2611498950155,3032,1392103,1,H3805,Fallkullantie,Fallkullavägen,0,http://aikataulut.hsl.fi/pysakit/fi/1392103.html,6683753,2557151
25.04068611255126,60.244059428717321,3033,1384247,0,H,Valuraudantie,Gjutjärnsvägen,0,http://aikataulut.hsl.fi/pysakit/fi/1384247.html,6681859,2557819
25.093716093126133,60.223472739229287,3034,1451179,2,H4371,Soraharjuntie,Grusåsvägen,7,http://aikataulut.hsl.fi/pysakit/fi/1451179.html,6679613,2560794
25.07377128434241,60.261380166481835,3035,1414236,0,H3500,Jakomäen ostosk.,Jakobacka köpcentrum,60,http://aikataulut.hsl.fi/pysakit/fi/1414236.html,6683818,2559620
25.039173510633308,60.244187990382031,3036,1384248,0,H,Valuraudantie,Gjutjärnsvägen,0,http://aikataulut.hsl.fi/pysakit/fi/1384248.html,6681872,2557735
25.0288280507501,60.261484572122633,3037,1392104,1,H3806,Fallkullantie,Fallkullavägen,0,http://aikataulut.hsl.fi/pysakit/fi/1392104.html,6683790,2557132
25.070620224288319,60.257824131789313,3038,1414237,0,H3503,Jakomäentie 6,Jakobackavägen 6,1,http://aikataulut.hsl.fi/pysakit/fi/1414237.html,6683419,2559452
25.093121186973356,60.222948104694503,3039,1451180,2,H4372,Soraharjuntie,Grusåsvägen,82,http://aikataulut.hsl.fi/pysakit/fi/1451180.html,6679554,2560762
25.045668478160493,60.245160238865864,3040,1384249,0,H,Malmin lentoasema,Malms flygstation,0,http://aikataulut.hsl.fi/pysakit/fi/1384249.html,6681986,2558093
25.031272900472437,60.26282094452899,3041,1392105,1,H3807,Fallkulla,Fallkulla,0,http://aikataulut.hsl.fi/pysakit/fi/1392105.html,6683941,2557265
25.097861818102931,60.22441695905863,3042,1451181,2,H4373,Helytie,Glittervägen,2,http://aikataulut.hsl.fi/pysakit/fi/1451181.html,6679722,2561022
25.071360440109938,60.257809184980253,3043,1414238,0,H3502,Jakomäentie 6,Jakobackavägen 6,22,http://aikataulut.hsl.fi/pysakit/fi/1414238.html,6683418,2559493
25.030482337111554,60.26296175080644,3044,1392106,1,H3808,Fallkulla,Fallkulla,0,http://aikataulut.hsl.fi/pysakit/fi/1392106.html,6683956,2557221
25.050686066356626,60.246224672390248,3045,1384251,0,H,Kankiraudantie,Stångjärnsvägen,0,http://aikataulut.hsl.fi/pysakit/fi/1384251.html,6682109,2558369
25.069523206013894,60.255203002715,3046,1414239,0,H3505,Jakomäentie 10,Jakobackavägen 10,2,http://aikataulut.hsl.fi/pysakit/fi/1414239.html,6683126,2559396
25.09722132743039,60.224691512342673,3047,1451182,2,H4374,Helytie,Glittervägen,27,http://aikataulut.hsl.fi/pysakit/fi/1451182.html,6679752,2560986
25.057326361395891,60.247760736962448,3048,1384261,0,H,Harkkoraudantie,Tackjärnsvägen,0,http://aikataulut.hsl.fi/pysakit/fi/1384261.html,6682286,2558734
25.032276386391931,60.263710778596916,3049,1392107,1,H3809,Sammalpolku,Mosstigen,0,http://aikataulut.hsl.fi/pysakit/fi/1392107.html,6684041,2557319
25.06997406991465,60.255181414944829,3050,1414240,0,H3504,Jakomäentie 10,Jakobackavägen 10,29,http://aikataulut.hsl.fi/pysakit/fi/1414240.html,6683124,2559421
25.101691501596989,60.22453785636116,3051,1451183,2,H4375,Riskutie,Briskvägen,6,http://aikataulut.hsl.fi/pysakit/fi/1451183.html,6679739,2561234
25.037358663756471,60.263886661813558,3052,1385100,1,H3811,Helluntairaitti,Pingststråket,1,http://aikataulut.hsl.fi/pysakit/fi/1385100.html,6684065,2557600
25.031652967388002,60.263993852239125,3053,1392108,1,H3810,Sammalpolku,Mosstigen,0,http://aikataulut.hsl.fi/pysakit/fi/1392108.html,6684072,2557284
25.074709908513725,60.253635207075497,3054,1414241,0,H3507,Kaadekuja,Sluttgränden,1,http://aikataulut.hsl.fi/pysakit/fi/1414241.html,6682956,2559686
25.101503271878673,60.22484458871422,3055,1451184,2,H4376,Riskutie,Briskvägen,53,http://aikataulut.hsl.fi/pysakit/fi/1451184.html,6679773,2561223
25.013449382590032,60.264241711521343,3056,1392109,0,H3781,Sidetie,Bindevägen,0,http://aikataulut.hsl.fi/pysakit/fi/1392109.html,6684084,2556276
25.03677072220324,60.263577018827853,3057,1385101,1,H3812,Helluntairaitti,Pingststråket,0,http://aikataulut.hsl.fi/pysakit/fi/1385101.html,6684030,2557568
25.103589807049527,60.217664237080903,3058,1451186,1,H4526,Karhulantie,Karhulavägen,2,http://aikataulut.hsl.fi/pysakit/fi/1451186.html,6678975,2561352
25.073072954950121,60.253836894816189,3059,1414242,0,H3506,Kaadekuja,Sluttgränden,23,http://aikataulut.hsl.fi/pysakit/fi/1414242.html,6682977,2559595
25.03963825848847,60.262845518040677,3060,1385102,1,H3813,Sointutie,Klangvägen,1,http://aikataulut.hsl.fi/pysakit/fi/1385102.html,6683951,2557728
25.015082235472828,60.265629551369365,3061,1392110,0,H3783,Tapanilan urheilukes,Mosabacka sportcent,0,http://aikataulut.hsl.fi/pysakit/fi/1392110.html,6684240,2556364
25.036160959324683,60.264290955285105,3062,1385103,0,H3914,Tasankotie 9,Slättvägen 9,0,http://aikataulut.hsl.fi/pysakit/fi/1385103.html,6684109,2557533
25.077966424096644,60.253806244671296,3063,1414243,0,H3509,Maratontie,Maratonvägen,3,http://aikataulut.hsl.fi/pysakit/fi/1414243.html,6682978,2559866
25.104099060584552,60.218324211767367,3064,1451187,5,H4347,Karhulantie,Karhulavägen,18,http://aikataulut.hsl.fi/pysakit/fi/1451187.html,6679049,2561379
25.041660428503373,60.265082638590201,3065,1385104,2,H3456,Suurmetsäntie,Storskogsvägen,63,http://aikataulut.hsl.fi/pysakit/fi/1385104.html,6684202,2557836
25.077900818069676,60.254004296633397,3066,1414244,0,H3508,Maratontie,Maratonvägen,15,http://aikataulut.hsl.fi/pysakit/fi/1414244.html,6683000,2559862
25.031869704181968,60.259970976534454,3067,1392111,0,H3920,"Fallkulla, parkkip.","Fallkulla, parkpl.",0,http://aikataulut.hsl.fi/pysakit/fi/1392111.html,6683624,2557303
25.102738267563712,60.218093203272247,3068,1451188,3,H4296,Karhulantie,Karhulavägen,11,http://aikataulut.hsl.fi/pysakit/fi/1451188.html,6679022,2561304
25.039992618061724,60.244396962551129,3069,1385148,3,H3398,Valuraudantie,Gjutjärnsvägen,56,http://aikataulut.hsl.fi/pysakit/fi/1385148.html,6681896,2557780
25.026374648280314,60.257554096151118,3070,1392112,0,H3915,Saniaistie 6-8,Ormbunksvägen 6-8,0,http://aikataulut.hsl.fi/pysakit/fi/1392112.html,6683350,2557003
25.08243526600014,60.256776953624325,3071,1414245,0,H3511,Louhikkotie,Hölstervägen,38,http://aikataulut.hsl.fi/pysakit/fi/1414245.html,6683313,2560108
25.108309656890356,60.220129296503899,3072,1451190,5,H4349,Riskutie,Briskvägen,3,http://aikataulut.hsl.fi/pysakit/fi/1451190.html,6679254,2561609
25.044702475315209,60.245446074309868,3073,1385150,3,H3400,Malmin lentoasema,Malms flygstation,43,http://aikataulut.hsl.fi/pysakit/fi/1385150.html,6682017,2558039
25.028380319171685,60.263337073616093,3074,1392113,0,H3925,Sompiontie 4,Sompiovägen 4,0,http://aikataulut.hsl.fi/pysakit/fi/1392113.html,6683996,2557104
25.081765458538896,60.256180963762624,3075,1414246,0,H3510,Louhikkotie,Hölstervägen,348,http://aikataulut.hsl.fi/pysakit/fi/1414246.html,6683246,2560072
25.107956665139412,60.220365588538677,3076,1451191,5,H4348,Riskutie,Briskvägen,50,http://aikataulut.hsl.fi/pysakit/fi/1451191.html,6679280,2561589
25.084899758625706,60.259745855593572,3077,1414247,0,H3513,Somerikkopolku,Klapperstensstigen,65,http://aikataulut.hsl.fi/pysakit/fi/1414247.html,6683646,2560239
25.049735303622967,60.246420732413462,3078,1385152,3,H3402,Kankiraudantie,Stångjärnsvägen,28,http://aikataulut.hsl.fi/pysakit/fi/1385152.html,6682130,2558316
25.083832488335805,60.259700699670759,3079,1414248,0,H3512,Somerikkopolku,Klapperstensstigen,167,http://aikataulut.hsl.fi/pysakit/fi/1414248.html,6683640,2560180
25.033176235888675,60.255571523231865,3080,1385160,1,H3451,Pilvitie,Molnvägen,5,http://aikataulut.hsl.fi/pysakit/fi/1385160.html,6683135,2557383
25.01905263195863,60.26548243933442,3081,1392114,0,H3924,Hiidenkiventie 21,Trollstensvägen 21,0,http://aikataulut.hsl.fi/pysakit/fi/1392114.html,6684227,2556584
25.114561506976887,60.223586629721154,3082,1451192,6,H4351,Linnanherrantie,Borgherrevägen,22,http://aikataulut.hsl.fi/pysakit/fi/1451192.html,6679645,2561949
25.084021898935156,60.264339783562164,3083,1414249,0,H,Kalteentie,Sluttningsvägen,0,http://aikataulut.hsl.fi/pysakit/fi/1414249.html,6684157,2560182
25.024141274411424,60.269329910107942,3084,1392136,3,H3390,Päivöläntie,Päivölävägen,34,http://aikataulut.hsl.fi/pysakit/fi/1392136.html,6684660,2556859
25.032335373803569,60.255829358283236,3085,1385161,1,H3452,Pilvitie,Molnvägen,33,http://aikataulut.hsl.fi/pysakit/fi/1385161.html,6683163,2557336
25.114219910253517,60.223625410874845,3086,1451193,6,H4350,Linnanherrantie,Borgherrevägen,160,http://aikataulut.hsl.fi/pysakit/fi/1451193.html,6679649,2561930
25.025833295391301,60.265080197149651,3087,1392138,4,H3389,Tapanilan tori,Staffansby torg,13,http://aikataulut.hsl.fi/pysakit/fi/1392138.html,6684188,2556960
25.078416482272136,60.261997849568559,3088,1414252,0,H3519,Huokotie,Drågvägen,0,http://aikataulut.hsl.fi/pysakit/fi/1414252.html,6683891,2559876
25.104117442305949,60.218333037081976,3089,1451287,0,H4347,Karhulantie,Karhulavägen,1,http://aikataulut.hsl.fi/pysakit/fi/1451287.html,6679050,2561380
25.056596341741312,60.248080692394296,3090,1385162,3,H3404,Harkkoraudantie,Tackjärnsvägen,51,http://aikataulut.hsl.fi/pysakit/fi/1385162.html,6682321,2558693
25.011991554082996,60.26208067569118,3091,1392143,4,H3381,Kotinummentie,Hemmalmsvägen,21,http://aikataulut.hsl.fi/pysakit/fi/1392143.html,6683842,2556199
25.078482743268893,60.262365325892105,3092,1414253,0,H3518,Huokotie,Drågvägen,2,http://aikataulut.hsl.fi/pysakit/fi/1414253.html,6683932,2559879
25.103009309397194,60.218108907292361,3093,1451288,0,H4296,Karhulantie,Karhulavägen,2,http://aikataulut.hsl.fi/pysakit/fi/1451288.html,6679024,2561319
25.039989657741994,60.261963093991717,3094,1385163,1,H3454,Tasankotie,Slättvägen,79,http://aikataulut.hsl.fi/pysakit/fi/1385163.html,6683853,2557749
25.012013811085421,60.262215087125441,3095,1392144,3,H3380,Kotinummentie,Hemmalmsvägen,123,http://aikataulut.hsl.fi/pysakit/fi/1392144.html,6683857,2556200
25.034995220641431,60.245100298610836,3096,1385172,3,H3367,Tullivuorenkuja,Tullbergsgränden,109,http://aikataulut.hsl.fi/pysakit/fi/1385172.html,6681970,2557502
25.108345969820043,60.220137971496968,3097,1451290,0,H4349,Riskutie,Briskvägen,0,http://aikataulut.hsl.fi/pysakit/fi/1451290.html,6679255,2561611
25.007002909401169,60.189017695945417,3098,1420100,0,H4783,Kulosaari (M),Brändö (M),0,http://aikataulut.hsl.fi/pysakit/fi/1420100.html,6675698,2556047
25.017586292779441,60.260736385879248,3099,1392146,4,H3383,Halmetie,Brännvägen,15,http://aikataulut.hsl.fi/pysakit/fi/1392146.html,6683697,2556511
25.028875202287626,60.25031798439457,3100,1385174,3,H3371,Pyrytie,Yrsnövägen,46,http://aikataulut.hsl.fi/pysakit/fi/1385174.html,6682546,2557154
24.996002818013149,60.185294925128765,3101,1420101,3,H4013,Hopeasalmenranta,Silversundsstranden,1,http://aikataulut.hsl.fi/pysakit/fi/1420101.html,6675274,2555443
25.107974746275552,60.220365437590139,3102,1451291,0,H4348,Riskutie,Briskvägen,2,http://aikataulut.hsl.fi/pysakit/fi/1451291.html,6679280,2561590
25.033634056301043,60.247175326099352,3103,1385178,3,H3369,Nallenmäentie,Nallebackavägen,40,http://aikataulut.hsl.fi/pysakit/fi/1385178.html,6682200,2557423
24.995971038566118,60.185438724094794,3104,1420102,3,H4012,Hopeasalmenranta,Silversundsstranden,16,http://aikataulut.hsl.fi/pysakit/fi/1420102.html,6675290,2555441
25.016681689427948,60.261272928411756,3105,1392147,3,H3382,Halmetie,Brännvägen,69,http://aikataulut.hsl.fi/pysakit/fi/1392147.html,6683756,2556460
25.114579589846173,60.223586477867784,3106,1451292,0,H4351,Linnanherrantie,Borgherrevägen,1,http://aikataulut.hsl.fi/pysakit/fi/1451292.html,6679645,2561950
25.114220214765343,60.223634386571398,3107,1451293,0,H4350,Linnanherrantie,Borgherrevägen,0,http://aikataulut.hsl.fi/pysakit/fi/1451293.html,6679650,2561930
25.040897152065266,60.262665165463645,3108,1385180,2,H3453,Tasankotie,Slättvägen,15,http://aikataulut.hsl.fi/pysakit/fi/1385180.html,6683932,2557798
25.001940963905,60.184980853946534,3109,1420103,2,H4015,Marsalkantie,Marskalkens väg,1,http://aikataulut.hsl.fi/pysakit/fi/1420103.html,6675244,2555773
25.103232257358616,60.208628177339172,3110,1452100,2,H4799,Meripellontie,Sjöåkervägen,3,http://aikataulut.hsl.fi/pysakit/fi/1452100.html,6677968,2561349
25.039920390992876,60.244397528219444,3111,1385248,0,H,Valuraudantie,Gjutjärnsvägen,0,http://aikataulut.hsl.fi/pysakit/fi/1385248.html,6681896,2557776
25.000813100327996,60.185824156930195,3112,1420104,3,H4014,Marsalkantie,Marskalkens väg,36,http://aikataulut.hsl.fi/pysakit/fi/1420104.html,6675337,2555709
25.021453978684182,60.260212996568427,3113,1392148,4,H3385,Viertolantie,Viertolavägen,14,http://aikataulut.hsl.fi/pysakit/fi/1392148.html,6683642,2556726
25.107097259610484,60.20824592215542,3114,1452101,4,H4506,Vuosaaren silta,Nordsjö bro,46,http://aikataulut.hsl.fi/pysakit/fi/1452101.html,6677929,2561564
25.044665865208046,60.245428406090291,3115,1385250,0,H,Malmin lentoasema,Malms flygstation,6,http://aikataulut.hsl.fi/pysakit/fi/1385250.html,6682015,2558037
25.006001322240923,60.183971768825302,3116,1420105,2,H4017,Kalliokaivonmäki,Bergbrunnsbacken,2,http://aikataulut.hsl.fi/pysakit/fi/1420105.html,6675135,2556000
25.021821011192955,60.260398713055068,3117,1392149,3,H3384,Viertolantie,Viertolavägen,101,http://aikataulut.hsl.fi/pysakit/fi/1392149.html,6683663,2556746
25.049627894066106,60.246448515838345,3118,1385252,0,H,Kankiraudantie,Stångjärnsvägen,2,http://aikataulut.hsl.fi/pysakit/fi/1385252.html,6682133,2558310
25.02701143380526,60.262889871977187,3119,1392150,4,H3387,Jukolantie,Jukolavägen,33,http://aikataulut.hsl.fi/pysakit/fi/1392150.html,6683945,2557029
25.056614575436441,60.248089525449409,3120,1385262,0,H,Harkkoraudantie,Tackjärnsvägen,6,http://aikataulut.hsl.fi/pysakit/fi/1385262.html,6682322,2558694
25.106802931961166,60.208077790703705,3121,1452102,4,H4507,Vuosaaren silta,Nordsjö bro,11,http://aikataulut.hsl.fi/pysakit/fi/1452102.html,6677910,2561548
25.005091772549626,60.184283832140416,3122,1420106,2,H4016,Kalliokaivonmäki,Bergbrunnsbacken,32,http://aikataulut.hsl.fi/pysakit/fi/1420106.html,6675169,2555949
25.000253843079907,60.231435718468617,3123,1386100,1,H3714,Salpausseläntie,Salpausselkävägen,3,http://aikataulut.hsl.fi/pysakit/fi/1386100.html,6680418,2555601
25.026848511459765,60.262882153409031,3124,1392151,3,H3386,Jukolantie,Jukolavägen,95,http://aikataulut.hsl.fi/pysakit/fi/1392151.html,6683944,2557020
25.095298055311709,60.208684932374318,3125,1452103,5,H4502,Meripellontie,Sjöåkervägen,2,http://aikataulut.hsl.fi/pysakit/fi/1452103.html,6677967,2560909
25.015917331676906,60.265757748757039,3126,1392154,1,H3363,Tapanilan Urheiluk.,Mosabacka sportc.,137,http://aikataulut.hsl.fi/pysakit/fi/1392154.html,6684255,2556410
25.012688986284257,60.183427162792682,3127,1420107,2,H4019,Lars Sonckin tie,Lars Soncks väg,10,http://aikataulut.hsl.fi/pysakit/fi/1420107.html,6675080,2556372
25.000765650412564,60.231647245242335,3128,1386101,1,H3715,Salpausseläntie,Salpausselkävägen,0,http://aikataulut.hsl.fi/pysakit/fi/1386101.html,6680442,2555629
25.096723772389748,60.208170463581972,3129,1452104,6,H4503,Meripellontie,Sjöåkervägen,12,http://aikataulut.hsl.fi/pysakit/fi/1452104.html,6677911,2560989
24.991970095365847,60.255948512355808,3130,1391100,1,H3748,Haapatie,Aspvägen,1,http://aikataulut.hsl.fi/pysakit/fi/1391100.html,6683142,2555101
25.090262769297102,60.210764012802443,3131,1452105,4,H4500,Rusthollarintie,Rusthållarvägen,3,http://aikataulut.hsl.fi/pysakit/fi/1452105.html,6678194,2560626
25.025647354416165,60.264911049593138,3132,1392155,3,H3388,Tapanilan tori,Staffansby torg,32,http://aikataulut.hsl.fi/pysakit/fi/1392155.html,6684169,2556950
25.011687430000979,60.183677217000088,3133,1420108,2,H4018,Lars Sonckin tie,Lars Soncks väg,44,http://aikataulut.hsl.fi/pysakit/fi/1420108.html,6675107,2556316
25.091217863029108,60.209652108159943,3134,1452106,5,H4501,Rusthollarintie,Rusthållarvägen,6,http://aikataulut.hsl.fi/pysakit/fi/1452106.html,6678071,2560681
24.993965700184006,60.253851137747667,3135,1391101,5,H3205,Suvitie,Högsommarvägen,58,http://aikataulut.hsl.fi/pysakit/fi/1391101.html,6682910,2555215
25.013217365416484,60.257314038705893,3136,1392157,4,H3377,Huhtakuja,Fallåkersgränden,21,http://aikataulut.hsl.fi/pysakit/fi/1392157.html,6683312,2556275
25.015850231423887,60.186580536129902,3137,1420109,3,H4021,Risto Rytin tie,Risto Rytis väg,15,http://aikataulut.hsl.fi/pysakit/fi/1420109.html,6675434,2556542
24.992573675755672,60.256195298311049,3138,1391102,1,H3749,Haapatie,Aspvägen,0,http://aikataulut.hsl.fi/pysakit/fi/1391102.html,6683170,2555134
25.091352975047357,60.214264731511228,3139,1452107,0,H,Vanhanlinnantie,Vanhalinnavägen,0,http://aikataulut.hsl.fi/pysakit/fi/1452107.html,6678585,2560680
25.014829137933713,60.18561898151011,3140,1420110,2,H4020,Risto Rytin tie,Risto Rytis väg,33,http://aikataulut.hsl.fi/pysakit/fi/1420110.html,6675326,2556487
24.98910311212212,60.255512103647959,3141,1391103,1,H3750,Haapatori,Asptorget,1,http://aikataulut.hsl.fi/pysakit/fi/1391103.html,6683091,2554943
25.012773359222237,60.257559742788402,3142,1392158,3,H3376,Huhtakuja,Fallåkersgränden,143,http://aikataulut.hsl.fi/pysakit/fi/1392158.html,6683339,2556250
25.102962486018097,60.210802708678408,3143,1452108,1,H4831,Juorumäki,Skvallerbacken,0,http://aikataulut.hsl.fi/pysakit/fi/1452108.html,6678210,2561330
25.003795904098265,60.18611576042143,3144,1420111,0,H4034,Ståhlberginkuja,Ståhlbergsgränden,0,http://aikataulut.hsl.fi/pysakit/fi/1420111.html,6675372,2555874
24.993444074572466,60.253325426047851,3145,1391104,4,H3206,Suvitie,Högsommarvägen,105,http://aikataulut.hsl.fi/pysakit/fi/1391104.html,6682851,2555187
25.01489192190126,60.188239493924883,3146,1420112,2,H4022,Tupasaarentie,Stugövägen,41,http://aikataulut.hsl.fi/pysakit/fi/1420112.html,6675618,2556486
25.015438310846793,60.267790001627148,3147,1392165,2,H3331,Kotinummentie,Hemmalmsvägen,52,http://aikataulut.hsl.fi/pysakit/fi/1392165.html,6684481,2556380
25.102325313532432,60.21116704379525,3148,1452109,1,H4832,Juorumäki,Skvallerbacken,5,http://aikataulut.hsl.fi/pysakit/fi/1452109.html,6678250,2561294
25.029186349893877,60.268294627296335,3149,1392180,6,H3337,Moisiontie,Moisiovägen,27,http://aikataulut.hsl.fi/pysakit/fi/1392180.html,6684549,2557140
25.00057714988889,60.185179690879913,3150,1420113,2,H4028,Kulosaarentie,Brändövägen,4,http://aikataulut.hsl.fi/pysakit/fi/1420113.html,6675265,2555697
24.997861440290826,60.256640402083725,3151,1391105,5,H3208,Syystie,Höstvägen,236,http://aikataulut.hsl.fi/pysakit/fi/1391105.html,6683224,2555426
25.018827321163769,60.269280986747312,3152,1392184,2,H3333,Rintamasotilaantie,Frontsoldatsvägen,10,http://aikataulut.hsl.fi/pysakit/fi/1392184.html,6684650,2556565
25.001173482426829,60.185229059473102,3153,1420114,2,H4027,Kulosaarentie,Brändövägen,4,http://aikataulut.hsl.fi/pysakit/fi/1420114.html,6675271,2555730
24.998274456375569,60.257157935082333,3154,1391106,5,H3267,Syystie,Höstvägen,140,http://aikataulut.hsl.fi/pysakit/fi/1391106.html,6683282,2555448
25.105528658974457,60.211481477410366,3155,1452110,1,H4833,Puotinkylän kartano,Botby gård,0,http://aikataulut.hsl.fi/pysakit/fi/1452110.html,6678288,2561471
25.014502501264165,60.267330382343047,3156,1392185,1,H3364,Kotinummentie,Hemmalmsvägen,0,http://aikataulut.hsl.fi/pysakit/fi/1392185.html,6684429,2556329
24.99900787989279,60.186322496210835,3157,1420115,14,H4001,Kulosaari,Brändö,26,http://aikataulut.hsl.fi/pysakit/fi/1420115.html,6675391,2555608
24.988042861319162,60.255690487757242,3158,1391107,1,H3751,Haapatori,Asptorget,0,http://aikataulut.hsl.fi/pysakit/fi/1391107.html,6683110,2554884
25.104890294733842,60.211809921810399,3159,1452111,1,H4834,Puotinkylän kartano,Bottby gård,4,http://aikataulut.hsl.fi/pysakit/fi/1452111.html,6678324,2561435
25.012302414809383,60.259861176710778,3160,1392188,4,H3379,Huhtapuisto,Fallåkersparken,7,http://aikataulut.hsl.fi/pysakit/fi/1392188.html,6683595,2556220
25.001499244786007,60.187641180183007,3161,1420116,13,H4000,Kulosaari,Brändö,130,http://aikataulut.hsl.fi/pysakit/fi/1420116.html,6675540,2555744
24.993391745438267,60.258756360891837,3162,1391108,6,H3269,Vanha Tapanilantie,Gamla Staffansbyv.,45,http://aikataulut.hsl.fi/pysakit/fi/1391108.html,6683456,2555175
25.097001766413914,60.216498088095832,3163,1452112,3,H4345,Rantakartanontie,Strandgårdsvägen,81,http://aikataulut.hsl.fi/pysakit/fi/1452112.html,6678839,2560989
